VAR_ID,EXPERIAN_ID,EXPERIAN_CATEGORY,LEVEL_1,LEVEL_2,LEVEL_3,VAR_NAME,EXPERIAN_ATTRIBUTE_NAME,EXPERIAN_DB_Col_NAME,CLASS_DEFN,BINNING_FLG,SPLIT_FLG,SPLIT_FLG_NATIONAL_FILE,ATTRIBUTE_NAME_NATIONAL_FILE
227,G3025,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 25-34","Age: Pop: % 25-34",Age_Pop_Percent_25_34,numeric,No,No,No,"CAPE: Age: Pop: % 25-34"
228,G3028,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 35-44","Age: Pop: % 35-44",Age_Pop_Percent_35_44,numeric,No,No,No,"CAPE: Age: Pop: % 35-44"
229,G3031,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 45-54","Age: Pop: % 45-54",Age_Pop_Percent_45_54,numeric,No,No,No,"CAPE: Age: Pop: % 45-54"
230,G3034,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 55-64","Age: Pop: % 55-64",Age_Pop_Percent_55_64,numeric,No,No,No,"CAPE: Age: Pop: % 55-64"
231,G3037,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 65+","Age: Pop: % 65-99+",Age_Pop_Percent_65_99_plus,numeric,No,No,No,"CAPE: Age: Pop: % 65-99+"
232,G3040,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ages 75+","Age: Pop: % 75-99+",Age_Pop_Percent_75_99_plus,numeric,No,No,No,"CAPE: Age: Pop: % 75-99+"
240,G3090,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Carpooled to Work","Commute: Wrkrs: % Carpooled",Commute_Wrkrs_Percent_Carpooled,numeric,No,No,No,"CAPE: Commute: Wrkrs: % Carpooled to Work"
238,G3086,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Commute to Work 60-89 Min","Commute: Commuter: % 60-89 Min",Commute_Commuter_Percent_60_89_Min,numeric,No,No,No,"CAPE: Commute: Commuter: % Trav to Work 60-89 Min"
286,G3284,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Accomodation/Food Services","Indus: Empld: % Accom Food Svc",Indus_Empld_Percent_Accom_Food_Svc,numeric,No,No,No,"CAPE: Indus: Empld: % Accomodation and Food Svcs"
283,G3280,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Admin Supply and Waste Mgmt","Indus: Empld: % Admin Waste",Indus_Empld_Percent_Admin_Waste,numeric,No,No,No,"CAPE: Indus: Empld: % Admin Supp and Waste Mgmt"
284,G3281,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Educational Services","Indus: Empld: % Educ Services",Indus_Empld_Percent_Educ_Services,numeric,No,No,No,"CAPE: Indus: Empld: % Educational Services"
281,G3276,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Finance/Insurance","Indus: Empld: % Finance Insur",Indus_Empld_Percent_Finance_Insur,numeric,No,No,No,"CAPE: Indus: Empld: % Finance and Insurance"
285,G3282,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Heallth Care/Social Assistance","Indus: Empld: % Hlth Soc Asst",Indus_Empld_Percent_Hlth_Soc_Asst,numeric,No,No,No,"CAPE: Indus: Empld: % Hlth Care Social Assistance"
280,G3275,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Information","Indus: Empld: % Information",Indus_Empld_Percent_Information,numeric,No,No,No,"CAPE: Indus: Empld: % Information"
287,G3286,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Public Administration","Indus: Empld: % Public Admin",Indus_Empld_Percent_Public_Admin,numeric,No,No,No,"CAPE: Indus: Empld: % Public Administration"
282,G3277,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Real Estate Rental Leasing","Indus: Empld: % Real Estate",Indus_Empld_Percent_Real_Estate,numeric,No,No,No,"CAPE: Indus: Empld: % Real Estate Rental Leasing"
278,G3272,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Retail Trade","Indus: Empld: % Retail Trade",Indus_Empld_Percent_Retail_Trade,numeric,No,No,No,"CAPE: Indus: Empld: % Retail Trade"
279,G3273,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Transport/Warehousing","Indus: Empld: % Trans and Whse",Indus_Empld_Percent_Trans_and_Whse,numeric,No,No,No,"CAPE: Indus: Empld: % Transport and Warehousing"
277,G3271,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Employed in Wholesale Trade","Indus: Empld: % Wholesale",Indus_Empld_Percent_Wholesale,numeric,No,No,No,"CAPE: Indus: Empld: % Wholesale Trade"
249,G3139,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic Asian Only","Ethnic: Pop: % Asian",Ethnic_Pop_Percent_Asian,numeric,No,No,No,"CAPE: Ethnic: Pop: % Asian Only"
248,G3137,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic Black Only","Ethnic: Pop: % Black",Ethnic_Pop_Percent_Black,numeric,No,No,No,"CAPE: Ethnic: Pop: % Black Only"
252,G3153,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic Black Only Hispanic","Ethnic: Pop: % Black Hisp",Ethnic_Pop_Percent_Black_Hisp,numeric,No,No,No,"CAPE: Ethnic: Pop: % Black Only Hisp"
250,G3151,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic Hispanic","Ethnic: Pop: % Hispanic",Ethnic_Pop_Percent_Hispanic,numeric,No,No,No,"CAPE: Ethnic: Pop: % Hispanic"
247,G3136,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic White Only","Ethnic: Pop: % White",Ethnic_Pop_Percent_White,numeric,No,No,No,"CAPE: Ethnic: Pop: % White Only"
251,G3152,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Ethnic White Only Hispanic","Ethnic: Pop: % White Hisp",Ethnic_Pop_Percent_White_Hisp,numeric,No,No,No,"CAPE: Ethnic: Pop: % White Only Hisp"
236,G3072,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Female HOH with Child Under 18","Child: HH: % F HOH Fam W/LT18",Child_HH_Percent_F_HOH_Fam_W_LT18,numeric,No,No,No,"CAPE: Child: HH: % Female HOH Fam W/ Persons LT18"
289,G3300,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % First Mortgage Only","Mortg: OOHU: % One Mrtg Only",Mortg_OOHU_Percent_One_Mrtg_Only,numeric,No,No,No,"CAPE: Mortg: OOHU: % First Mortgage Only"
254,G3175,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Gender Male","Gender: Pop: % Male",Gender_Pop_Percent_Male,numeric,No,No,No,"CAPE: Gender: Pop: % Male"
253,G3160,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % HOH Ethnic NonHisp White Only","Ethnic: HH: % HOH White NHsp",Ethnic_HH_Percent_HOH_White_NHsp,numeric,No,No,No,"CAPE: Ethnic: HH: % HOH NonHisp White Only"
297,G3389,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Households Married Couple Family","Typ: HH: % Married Couple Fam",Typ_HH_Percent_Married_Couple_Fam,numeric,No,No,No,"CAPE: Typ: HH: % Married Couple Family"
292,G3362,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Housing Units Occupied","Tenancy: HU: % Occupied",Tenancy_HU_Percent_Occupied,numeric,No,No,No,"CAPE: Tenancy: HU: % Occupied"
293,G3364,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Housing Units Owner Occupied","Tenancy: OCCHU: % Owner Occup",Tenancy_OCCHU_Percent_Owner_Occup,numeric,No,No,No,"CAPE: Tenancy: OCCHU: % Owner Occupied"
246,G3124,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % in Labor Force","Employ: PopFem16+: % In Lb Frc",Employ_PopFem16_Percent_In_Lb_Frc,numeric,No,No,No,"CAPE: Employ: PopFem16+: % in Labor Force"
259,G3239,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $10-14K","Inc: HH: % HH Inc 10- 14K",Inc_HH_Percent_HH_Inc_10_14K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 10-14K"
270,G3250,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $100-124K","Inc: HH: % HH Inc 100-124K",Inc_HH_Percent_HH_Inc_100_124K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 100-124K"
271,G3251,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $125-149K","Inc: HH: % HH Inc 125-149K",Inc_HH_Percent_HH_Inc_125_149K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 125-149K"
260,G3240,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $15-19K","Inc: HH: % HH Inc 15- 19K",Inc_HH_Percent_HH_Inc_15_19K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 15-19K"
272,G3252,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $150-199K","Inc: HH: % HH Inc 150-199K",Inc_HH_Percent_HH_Inc_150_199K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 150-199K"
261,G3241,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $20-24K","Inc: HH: % HH Inc 20- 24K",Inc_HH_Percent_HH_Inc_20_24K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 20-24K"
273,G3253,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $200-249K","Inc: HH: % HH Inc 200-249K",Inc_HH_Percent_HH_Inc_200_249K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 200-249K"
262,G3242,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $25-29K","Inc: HH: % HH Inc 25- 29K",Inc_HH_Percent_HH_Inc_25_29K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 25-29K"
274,G3254,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $250-499K","Inc: HH: % HH Inc 250-499K",Inc_HH_Percent_HH_Inc_250_499K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 250-499K"
263,G3243,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $30-34K","Inc: HH: % HH Inc 30- 34K",Inc_HH_Percent_HH_Inc_30_34K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 30-34K"
264,G3244,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $35-$39K","Inc: HH: % HH Inc 35- 39K",Inc_HH_Percent_HH_Inc_35_39K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 35-39K"
265,G3245,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $40-44K","Inc: HH: % HH Inc 40- 44K",Inc_HH_Percent_HH_Inc_40_44K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 40-44K"
266,G3246,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $45-49K","Inc: HH: % HH Inc 45- 49K",Inc_HH_Percent_HH_Inc_45_49K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 45-49K"
267,G3247,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $50-59K","Inc: HH: % HH Inc 50- 59K",Inc_HH_Percent_HH_Inc_50_59K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 50-59K"
275,G3255,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $500K+","Inc: HH: % HH Inc 500K+",Inc_HH_Percent_HH_Inc_500K_plus,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 500K or More"
268,G3248,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $60-74K","Inc: HH: % HH Inc 60- 74K",Inc_HH_Percent_HH_Inc_60_74K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 60-74K"
269,G3249,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income $75-99K","Inc: HH: % HH Inc 75- 99K",Inc_HH_Percent_HH_Inc_75_99K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income 75-99K"
258,G3238,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Income Under $10K","Inc: HH: % HH Inc 0- 10K",Inc_HH_Percent_HH_Inc_0_10K,numeric,No,No,No,"CAPE: Inc: HH: % Household Income Under 10K"
298,G3391,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Population  in Urban Areas","Urban: Pop: % Urban Areas",Urban_Pop_Percent_Urban_Areas,numeric,No,No,No,"CAPE: Urban: Pop: % Urban in Urban Areas"
294,G3368,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Population in Family Household","Typ: Pop: % In Fam HH",Typ_Pop_Percent_In_Fam_HH,numeric,No,No,No,"CAPE: Typ: Pop: % in Family HH"
296,G3381,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Population in Non-Family Household","Typ: Pop: % In Non-Family HH",Typ_Pop_Percent_In_Non_Family_HH,numeric,No,No,No,"CAPE: Typ: Pop: % in Non-Family HH"
295,G3372,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Population Spouse in Family Household","Typ: Pop: % Spouse In Fam HH",Typ_Pop_Percent_Spouse_In_Fam_HH,numeric,No,No,No,"CAPE: Typ: Pop: % Spouse in Family HH"
288,G3288,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % Spanish Speaking","Lang: HH: % Spanish",Lang_HH_Percent_Spanish,numeric,No,No,No,"CAPE: Lang: HH: % Spanish Speaking"
235,G3067,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % with Child Under 18","Child: HH: % with Pers LT18",Child_HH_Percent_with_Pers_LT18,numeric,No,No,No,"CAPE: Child: HH: % with Persons LT18"
255,G3186,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % with Utility (Gas/Heat)","Heat: OCCHU: % Util Gas Heat",Heat_OCCHU_Percent_Util_Gas_Heat,numeric,No,No,No,"CAPE: Heat: OCCHU: % Utility Gas Heat"
237,G3076,Demographic-CAPE(Census),Geo-Demographic,Census,"% in Group","Census: % without Child Under 18","Child: HH: % Without LT18",Child_HH_Percent_Without_LT18,numeric,No,No,No,"CAPE: Child: HH: % without Persons LT18"
239,G3088,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Avg Commute Time to Work","Commute: Commuter: Avg Time",Commute_Commuter_Avg_Time,numeric,No,No,No,"CAPE: Commute: Commuter: Avg Trav Time to Work"
256,G3202,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Avg. HH Size","HHSize: HH: Avg HH Size",HHSize_HH_Avg_HH_Size,numeric,No,No,No,"CAPE: HHSize: HH: Average Household Size"
300,G3397,Demographic-CAPE(Census),Geo-Demographic,Census,Over/Under,"Census: Education Decile","Educ: ISPSA Decile",Educ_ISPSA_Decile,numeric,No,No,No,"CAPE: Educ: ISPSA Decile"
299,G3396,Demographic-CAPE(Census),Geo-Demographic,Census,Over/Under,"Census: Education Level","Educ: ISPSA",Educ_ISPSA,numeric,No,No,No,"CAPE: Educ: ISPSA"
302,G3399,Demographic-CAPE(Census),Geo-Demographic,Census,Over/Under,"Census: Family Income State Decile","Inc: Family Inc State Decile",Inc_Family_Inc_State_Decile,numeric,No,No,No,"CAPE: Inc: Family Inc State Decile"
301,G3398,Demographic-CAPE(Census),Geo-Demographic,Census,Over/Under,"Census: Family Income State Index","Inc: Family Inc State Index",Inc_Family_Inc_State_Index,numeric,No,No,No,"CAPE: Inc: Family Inc State Index"
220,G3006,Demographic-CAPE(Census),Geo-Demographic,Census,Counts,"Census: Household Count","Count: Households (HH)",Count_Households_HH,numeric,No,No,No,"CAPE: Count: Households (HH)"
233,G3046,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Age of Adults 18+","Age: Pop: Med Age Pop 18+",Age_Pop_Med_Age_Pop_18_plus,numeric,No,No,No,"CAPE: Age: Pop: Median Age of Adults 18+"
245,G3119,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Education Attained by 25+","Educ: Pop25+: Med Educ Attain",Educ_Pop25_plus_Med_Educ_Attain,numeric,No,No,No,"CAPE: Educ: Pop25+: Median Education Attained"
276,G3256,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median HH Income","Inc: HH: Med HH Inc",Inc_HH_Med_HH_Inc,numeric,No,No,No,"CAPE: Inc: HH: Median Household Income"
257,G3227,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Home Value","HomVal: OOHU: Med Value",HomVal_OOHU_Med_Value,numeric,No,No,No,"CAPE: HomVal: OOHU: Median Home Value"
234,G3066,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Housing Unit Age","Built: HU: Med HU Age",Built_HU_Med_HU_Age,numeric,No,No,No,"CAPE: Built: HU: Median Housing Unit Age"
290,G3308,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Length of Residence","Move: OCCHU: Med Len of Res",Move_OCCHU_Med_Len_of_Res,numeric,No,No,No,"CAPE: Move: OCCHU: Median Length of Residence"
291,G3361,Demographic-CAPE(Census),Geo-Demographic,Census,Median/Average,"Census: Median Rent","Rent: Rntl: Med Rent",Rent_Rntl_Med_Rent,numeric,No,No,No,"CAPE: Rent: Rntl: Median Rent"
219,G3001,Demographic-CAPE(Census),Geo-Demographic,Census,Counts,"Census: Population Count","Count: Population (Pop)",Count_Population_Pop,numeric,No,No,No,"CAPE: Count: Population (Pop)"
313,TC001,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Brick And Mortar Retailer","TT: Brick/Mortar",TT_Brick_Mortar,integer,No,No,No,"TrueTouch: Brick/Mortar"
318,TM001,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Broadcast/Cable TV","TT: Broadcast/Cable TV",TT_Broadcast_Cable_TV,integer,No,No,No,"TrueTouch: Broadcast/Cable TV"
319,TM002,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Direct Mail","TT: Direct Mail",TT_Direct_Mail,integer,No,No,No,"TrueTouch: Direct Mail"
315,TC003,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: E-Tailer","TT: E-Tailer",TT_E_Tailer,integer,No,No,No,"TrueTouch: E-tailer"
320,TM003,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Email","TT: Email",TT_Email,integer,No,No,No,"TrueTouch: Email"
321,TM004,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Internet Radio","TT: Internet Radio",TT_Internet_Radio,integer,No,No,No,"TrueTouch: Internet Radio"
322,TM005,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Mobile Display","TT: Mobile Display",TT_Mobile_Display,integer,No,No,No,"TrueTouch: Mobile Display"
323,TM006,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Mobile Video","TT: Mobile Video",TT_Mobile_Video,integer,No,No,No,"TrueTouch: Mobile Video"
317,TC005,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online Bidding Marketplace","TT: Online Bid Mrktplc",TT_Online_Bid_Mrktplc,integer,No,No,No,"TrueTouch: Online Bid Mrktplc"
325,TM008,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online Display","TT: Online Display",TT_Online_Display,integer,No,No,No,"TrueTouch: Online Display"
316,TC004,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online Retailer--Discount","TT: Online Discount",TT_Online_Discount,integer,No,No,No,"TrueTouch: Online Discount"
314,TC002,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online Retailer--Mid/High-End","TT: Online Mid/High",TT_Online_Mid_High,integer,No,No,No,"TrueTouch: Online Mid/High"
324,TM007,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online Video","TT: Online Video",TT_Online_Video,integer,No,No,No,"TrueTouch: Online Video"
326,TM009,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Online/Streaming TV","TT: Online/Streaming TV",TT_Online_Streaming_TV,integer,No,No,No,"TrueTouch: Online/Streaming TV"
327,TM010,"TrueTouch ",Behavioral,"Household Profiles","Engagement Preference","Conversion Channel: Satellite Radio","TT: Satellite Radio",TT_Satellite_Radio,integer,No,No,No,"TrueTouch: Satellite Radio"
481,351,"Demographic-Housing ",Demographic,"Household Characteristics",Financials,"County Estimated Income Index","County Estimated Income Index",County_Estimated_Income_Index,numeric,No,No,No,"County EHI Index"
475,211,"Demographic-Housing ",Demographic,"Household Characteristics",Financials,"County Income Percentile","County Income Percentile",County_Income_Percentile,numeric,No,No,No,"County EHI Percentile"
483,602,"Demographic-Housing ",Financial,"Home Ownership",Value,"County Index: Estimated Current Home Value","County ECHV Index",County_ECHV_Index,numeric,No,No,No,"County ECHV index"
484,603,"Demographic-Housing ",Financial,"Home Ownership",Value,"County Percentile: Estimated Current Home Value","County ECHV Percentile",County_ECHV_Percentile,numeric,No,No,No,"County ECHV percentile"
2,B2900,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: American Express/Premium","American Express/Premium",American_Express_Premium,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:American Express/Pr"
3,B2901,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: American Express/Regular","American Express/Regular",American_Express_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:American Express/Re"
505,8111,"Lifestyle-BehaviorBank Indicators",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Credit card","Presence Of Credit Card",Presence_Of_Credit_Card,factor,No,No,No,"BehaviorBank: Presence of credit card"
97,D0087,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Credit Cards: Debit Card User","Fin: Debit Card User",Fin_Debit_Card_User,integer,Yes,No,No,"Financial: Debit Card User"
4,B2903,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Discover/Premium",Discover/Premium,Discover_Premium,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Discover/Premium"
5,B2904,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Discover/Regular",Discover/Regular,Discover_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Discover/Regular"
98,D0089,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Credit Cards: Major Credit Card User","Fin: Major Credit Card User",Fin_Major_Credit_Card_User,integer,Yes,No,No,"Financial: Major Credit Card User"
10,B2912,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Mastercard/Regular",Mastercard/Regular,Mastercard_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Mastercard/Regular"
6,B2905,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Other Card/Premium","Other Card/Premium",Other_Card_Premium,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Other Card/Premium"
7,B2906,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Other Card/Regular","Other Card/Regular",Other_Card_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Other Card/Regular"
99,D0092,"Lifestyles/Interests-Lifestyle Propensity Models",Psychographic,"Household Likelihood",Financial,"Credit Cards: Store Credit Card User","Fin: Store Credit Card User",Fin_Store_Credit_Card_User,integer,Yes,No,No,"Financial: Store Credit Card User"
8,B2907,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Store Or Retail/Regular","Store Or Retail/Regular",Store_Or_Retail_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Store Or Retail/Reg"
9,B2909,"Lifestyle-BehaviorBank-Finance-Credit Card",Psychographic,"Lifestyle (Yes/No)",Financial,"Credit Cards: Visa/Regular",Visa/Regular,Visa_Regular,factor,No,No,No,"SRVY:HH Lifestyl:Credit Cards:Visa/Regular"
477,219,"Demographic-Housing ",Behavioral,"Household Responsiveness","Direct Marketing","Deliverability: Industry Mail Preference Indicator","Mail Preference Indicator",Mail_Preference_Indicator,factor,No,No,No,"Mail objector"
473,0200P,Telephone,Behavioral,"Household Responsiveness","Direct Marketing","Deliverability: Presence of Telephone Indicator","Phone Match Type",Phone_Match_Type,factor,No,No,No,"Phone: presence"
369,109,"Demographic-Housing ",Behavioral,"Household Responsiveness","Direct Marketing","Deliverability: Recipient Reliability Code","Recipient Reliability Code",Recipient_Reliability_Code,factor,No,No,No,"Recipient Reliability Code"
474,202,Telephone,Behavioral,"Household Responsiveness","Direct Marketing","Deliverability: Time Zone","Time Zone",Time_Zone,factor,No,No,No,"Time Zone"
378,130,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Direct Mail Responder - Individual","I1 Mail Responder-Indiv",I1_Mail_Responder_Indiv,factor,No,No,No,"Person 1: Mail Responder"
379,131,"Mail Order Response",Behavioral,"Household Responsiveness","Mail Order","Direct Mail Responder - Living Unit","Multi-Co Direct Mail Resp - HH",Multi_Co_Direct_Mail_Resp_HH,factor,No,No,No,"Mail Responder"
373,118,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Dwelling Type","Dwelling Type",Dwelling_Type,factor,No,No,No,"Dwelling Type"
375,120,"Demographic-Housing ",Demographic,"Household Characteristics","Dwelling Characteristics","Dwelling Units Size","Dwelling Unit Size Code",Dwelling_Unit_Size_Code,factor,No,No,No,"Dwelling Unit Size"
443,162,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 1","Education Person 1","Education - Individual 1",Education_Individual_1,factor,No,No,No,"Person 1: Education Model"
406,0157B,"Demographic-Housing ",Demographic,"Multi-Person Characteristics","Person 2","Education Person 2","Education - Individual 2",Education_Individual_2,factor,No,No,No,"Person 1: Education Model"
492,711,"Demographic-Housing ",Financial,"Home Ownership",Financials,"Estimated Available Equity Ranges","ESTIMATED AVAILABLE EQUITY RNG",ESTIMATED_AVAILABLE_EQUITY_RNG,factor,No,fact_fact,No,"Realty Model: Est Available Equity-code v2"
482,601,"Demographic-Housing ",Financial,"Home Ownership",Value,"Estimated Current Home Value","Estimated Current Home Value",Estimated_Current_Home_Value,numeric,No,No,No,"Estimated Current Home Value"
516,715,Demographic-Housing,Financial,"Home Ownership",Financials,"Estimated Current Loan-to-Value Ratio Ranges","Estimated Current Loan-to-Value Ratio Ranges",EST_CUR_LOAN_TO_VALUE_RATIO_RG,numeric,No,No,No,"EST CUR LOAN TO VALUE RATIO RG"
